JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456012.71983,9.880,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.151,,PNV J13410800-5815470,VVS,STD,,,,
2456012.72342,9.875,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.130,,PNV J13410800-5815470,VVS,STD,,,,
2456012.72738,9.899,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.154,,PNV J13410800-5815470,VVS,STD,,,,
2456012.73135,9.896,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.135,,PNV J13410800-5815470,VVS,STD,,,,
2456012.73532,9.887,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.135,,PNV J13410800-5815470,VVS,STD,,,,
2456012.73913,9.912,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.126,,PNV J13410800-5815470,VVS,STD,,,,
2456012.74284,9.906,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.130,,PNV J13410800-5815470,VVS,STD,,,,
2456012.74653,9.927,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.135,,PNV J13410800-5815470,VVS,STD,,,,
2456012.74982,9.907,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.146,,PNV J13410800-5815470,VVS,STD,,,,
2456012.75311,9.913,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.147,,PNV J13410800-5815470,VVS,STD,,,,
2456012.75641,9.937,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.140,,PNV J13410800-5815470,VVS,STD,,,,
2456012.76192,9.920,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
2456012.76679,9.927,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.147,,PNV J13410800-5815470,VVS,STD,,,,
2456012.77164,9.935,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.124,,PNV J13410800-5815470,VVS,STD,,,,
2456012.77650,9.957,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.139,,PNV J13410800-5815470,VVS,STD,,,,
